IMEI_message_id,datetime,latitude,longitude,CEPradius
300434063473020,2021-10-06 05:50:58,59.65275,-173.95757,4
300434063473020,2021-10-06 07:53:08,59.68358,-173.95009,3
300434063473020,2021-10-06 08:57:07,59.63132,-173.88702,2
300434063473020,2021-10-06 08:57:21,59.64615,-173.81648,2
300434063473020,2021-10-06 09:58:29,59.64947,-173.88702,3
300434063473020,2021-10-06 12:02:58,59.59719,-173.82411,5
300434063473020,2021-10-06 13:05:38,59.63132,-173.88702,2
300434063473020,2021-10-06 13:06:23,59.63132,-173.88702,2
300434063473020,2021-10-06 21:56:06,59.62124,-173.67547,4
300434063473020,2021-10-07 03:20:59,59.59045,-173.68327,5
300434063473020,2021-10-07 04:26:22,59.58702,-173.61288,2
300434063473020,2021-10-07 15:14:24,59.58702,-173.61288,4
300434063473020,2021-10-07 15:35:12,59.61781,-173.60499,2
300434063473020,2021-10-07 16:37:59,59.62124,-173.67547,8
300434063473020,2021-10-07 16:39:01,59.61781,-173.60499,8
300434063473020,2021-10-07 17:24:50,59.61781,-173.60499,2
300434063473020,2021-10-07 22:50:02,59.67021,-173.66765,3
300434063473020,2021-10-08 01:13:28,59.67361,-173.73823,3
300434063473020,2021-10-08 05:38:50,59.62464,-173.74597,4
300434063473020,2021-10-08 14:49:06,59.54820,-173.83173,4
300434063473020,2021-10-08 14:49:28,59.51070,-173.69882,4
300434063473020,2021-10-09 06:09:07,59.39885,-173.43420,4
300434063473020,2021-10-09 06:32:10,59.40237,-173.50420,2
300434063473020,2021-10-09 07:16:20,59.40237,-173.50420,2
300434063473020,2021-10-09 08:37:30,59.39885,-173.43420,4
300434063473020,2021-10-09 10:44:27,59.36814,-173.44225,2
300434063473020,2021-10-09 14:51:33,59.34984,-173.44225,2
300434063473020,2021-10-09 16:35:18,59.34984,-173.44225,4
300434063473020,2021-10-09 16:36:32,59.34629,-173.37236,4
300434063473020,2021-10-09 18:59:22,59.34289,-173.93945,9
300434063473020,2021-10-10 05:25:29,59.33908,-173.23264,4
300434063473020,2021-10-10 05:25:40,59.33542,-173.16281,4
300434063473020,2021-10-10 07:29:11,59.33542,-173.16281,3
300434063473020,2021-10-10 07:29:38,59.33908,-173.23264,3
300434063473020,2021-10-10 08:13:39,59.33542,-173.16281,4
300434063473020,2021-10-10 16:01:53,59.38196,-173.72200,6
300434063473020,2021-10-10 20:47:52,59.39885,-173.43420,4
300434063473020,2021-10-10 20:48:00,59.40237,-173.50420,4
300434063473020,2021-10-10 22:31:54,59.44069,-173.28604,2
300434063473020,2021-10-10 22:33:42,59.39885,-173.43420,2
300434063473020,2021-10-11 02:41:07,59.31914,-173.45028,2
300434063473020,2021-10-11 02:42:28,59.31914,-173.45028,4
300434063473020,2021-10-11 07:51:27,59.26299,-173.31886,8
300434063473020,2021-10-11 12:35:45,59.18330,-173.33515,2
300434063473020,2021-10-11 14:39:22,59.18330,-173.33515,2
300434063473020,2021-10-11 16:23:39,59.18330,-173.33515,4
300434063473020,2021-10-12 01:52:30,59.12335,-173.13502,2
300434063473020,2021-10-12 09:57:46,59.12335,-173.13502,4
300434063473020,2021-10-12 11:42:51,59.10003,-173.28201,9
300434063473020,2021-10-12 15:50:47,59.09275,-173.14337,6
300434063473020,2021-10-12 16:36:14,59.05096,-173.29016,2
300434063473020,2021-10-12 22:40:24,59.05096,-173.29016,4
300434063473020,2021-10-13 00:42:24,59.04735,-173.22092,3
300434063473020,2021-10-13 07:10:26,58.94183,-173.09923,3
300434063473020,2021-10-13 20:29:47,58.88804,-173.25368,4
300434063473020,2021-10-14 07:05:36,58.80184,-172.91793,3
300434063473020,2021-10-14 10:10:02,58.77134,-172.92646,3
300434063473020,2021-10-14 12:15:40,58.80184,-172.91793,2
300434063473020,2021-10-14 12:15:51,58.82044,-172.91793,2
300434063473020,2021-10-14 15:38:26,58.77134,-172.92646,7
300434063473020,2021-10-15 04:55:45,58.68795,-172.87498,4
300434063473020,2021-10-15 06:39:55,58.68795,-172.87498,2
300434063473020,2021-10-15 06:41:27,58.63882,-172.88353,2
300434063473020,2021-10-16 00:34:06,58.68795,-172.87498,5
300434063473020,2021-10-16 02:38:56,58.68795,-172.87498,5
300434063473020,2021-10-16 20:11:49,58.85473,-172.97820,4
300434063473020,2021-10-16 22:51:07,58.87330,-172.97820,4
300434063473020,2021-10-17 22:09:17,58.64260,-172.95193,3
300434063473020,2021-10-18 23:08:11,58.68795,-172.87498,2
